code;id;name;mainRoute;routeIds
202482;MTA_202482;NEW DORP LA/NEW DORP PZ;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
202483;MTA_202483;NEW DORP LA/10 ST;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
202484;MTA_202484;NEW DORP LA/CLAWSON ST;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
202486;MTA_202486;NEW DORP LA/MILL RD;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
202487;MTA_202487;NEW DORP LA/CUBA AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
202488;MTA_202488;NEW DORP LA/WINHAM AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
202489;MTA_202489;NEW DORP LA/FINLEY AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
202490;MTA_202490;NEW DORP LA/ROMA AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
202491;MTA_202491;NEW DORP LA/CEDAR GROVE AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
202494;MTA_202494;CEDAR GROVE AV/TOPPING ST;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
202502;MTA_202502;MILL RD/ISERNIA AV;MTA NYCT_S76;['MTA NYCT_S57', 'MTA NYCT_S76', 'MTA NYCT_S86']
202519;MTA_202519;VANDERBILT AV/TOMPKINS AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
202581;MTA_202581;RICHMOND RD/BARTON AV;MTA NYCT_S76;['MTA NYCT_S74', 'MTA NYCT_S76']
202652;MTA_202652;CEDER GROVE AV/WAVE CREST AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
203065;MTA_203065;NEW DORP LA/NEW DORP PLZ;MTA NYCT_S76;['MTA NYCT_S57', 'MTA NYCT_S76']
203073;MTA_203073;NEW DORP LA/HYLAN BL;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
203130;MTA_203130;CEDAR GROVE AV/GARIBALDI AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
203149;MTA_203149;EBBITTS ST/CUBA AV;MTA NYCT_S76;['MTA NYCT_S76']
203150;MTA_203150;EBBITTS ST/MANILA PL;MTA NYCT_S76;['MTA NYCT_S76']
203151;MTA_203151;EBBITTS ST/FINLEY AV;MTA NYCT_S76;['MTA NYCT_S76']
203152;MTA_203152;EBBITTS ST/ROMA AV;MTA NYCT_S76;['MTA NYCT_S76']
203153;MTA_203153;EBBITTS ST/CEDAR GROVE AV;MTA NYCT_S76;['MTA NYCT_S76']
203154;MTA_203154;CEDAR GROVE AV/CEDAR GROVE CT;MTA NYCT_S76;['MTA NYCT_S76']
203155;MTA_203155;CEDAR GROVE AV/NEW DORP LA;MTA NYCT_S76;['MTA NYCT_S76']
203156;MTA_203156;EBBITTS ST/CUBA AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
203157;MTA_203157;EBBITTS ST/WINHAM AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
203158;MTA_203158;EBBITTS ST/FINLEY AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
203159;MTA_203159;EBBITTS ST/ROMA AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
203162;MTA_203162;CEDAR GROVE AV/MAPLE TER;MTA NYCT_S76;['MTA NYCT_S76']
203190;MTA_203190;BAY ST/VAN DUZER ST;MTA NYCT_S76;['MTA NYCT_S51', 'MTA NYCT_S74', 'MTA NYCT_S76']
203204;MTA_203204;TARGEE ST/NAPLES ST;MTA NYCT_S76;['MTA NYCT_S74', 'MTA NYCT_S76']
203205;MTA_203205;BAY ST/BAYLEY SETON HOSPITAL;MTA NYCT_S76;['MTA NYCT_S51', 'MTA NYCT_S76']
203225;MTA_203225;VANDERBILT AV/BAYLEY SETON HOSPITAL;MTA NYCT_S76;['MTA NYCT_S76']
203238;MTA_203238;CEDAR GROVE AV/EBBITTS ST;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
203379;MTA_203379;BAY ST/CLINTON ST;MTA NYCT_S76;['MTA NYCT_S51', 'MTA NYCT_S76']
203410;MTA_203410;VANDERBILT AV/TOMPKINS AV;MTA NYCT_S76;['MTA NYCT_S76']
203472;MTA_203472;VANDERBILT AV/ERRINGTON PL;MTA NYCT_S76;['MTA NYCT_S76']
203515;MTA_203515;NEW DORP LA/2 ST;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
203547;MTA_203547;RICHMOND RD/HUNTER AV;MTA NYCT_S76;['MTA NYCT_S74', 'MTA NYCT_S76', 'MTA NYCT_S86']
203556;MTA_203556;MILL RD/FOX LA;MTA NYCT_S76;['MTA NYCT_S76']
203558;MTA_203558;MILL RD/PROMENADE AV;MTA NYCT_S76;['MTA NYCT_S76']
203560;MTA_203560;MILL RD/ROBERTS DR;MTA NYCT_S76;['MTA NYCT_S76']
203561;MTA_203561;MILL RD/TYSENS LA;MTA NYCT_S76;['MTA NYCT_S76']
203562;MTA_203562;MILL RD/EBBITTS ST;MTA NYCT_S76;['MTA NYCT_S76']
203563;MTA_203563;MILL RD/PETER AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
203564;MTA_203564;MILL RD/ISABELLA AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
203565;MTA_203565;MILL RD/GUYON AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
203566;MTA_203566;MILL RD/AVISTON ST;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
203635;MTA_203635;MILL RD/STONEHAM ST;MTA NYCT_S76;['MTA NYCT_S76']
203638;MTA_203638;TARGEE ST/DE KALB ST;MTA NYCT_S76;['MTA NYCT_S74', 'MTA NYCT_S76']
203688;MTA_203688;RICHMOND RD/NORDEN ST;MTA NYCT_S76;['MTA NYCT_S74', 'MTA NYCT_S76']
203691;MTA_203691;CEDAR GROVE AV/GARIBALDI AV;MTA NYCT_S76;['MTA NYCT_S76']
203718;MTA_203718;RICHMOND RD/NORDEN ST;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
203793;MTA_203793;ST GEORGE FERRY / RAMP B;MTA NYCT_S76;['MTA NYCT_S51', 'MTA NYCT_S74', 'MTA NYCT_S76']
203896;MTA_203896;MILL RD/DELWIT AV;MTA NYCT_S76;['MTA NYCT_S76']
805163;MTA_805163;ST GEORGE FERRY/RAMP B S76 & S86;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
905112;MTA_905112;MILL RD/DELWIT AV;MTA NYCT_S76;['MTA NYCT_S76', 'MTA NYCT_S86']
500002;MTA_500002;165 ST/HILLSIDE AV;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q2', 'MTA NYCT_Q3', 'MTA NYCT_Q36', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
500004;MTA_500004;HILLSIDE AV/171 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q2', 'MTA NYCT_Q3', 'MTA NYCT_Q17', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
500008;MTA_500008;HILLSIDE AV/182 PL;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q2', 'MTA NYCT_Q3', 'MTA NYCT_Q17', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
500009;MTA_500009;HILLSIDE AV/184 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q2', 'MTA NYCT_Q3', 'MTA NYCT_Q17', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
500011;MTA_500011;HILLSIDE AV/189 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
500012;MTA_500012;HILLSIDE AV/191 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
500013;MTA_500013;HILLSIDE AV/193 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
500014;MTA_500014;HILLSIDE AV/195 PL;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
500017;MTA_500017;HILLSIDE AV/202 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
500018;MTA_500018;HILLSIDE AV/205 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q77', 'MTA NYCT_X68']
500019;MTA_500019;HILLSIDE AV/207 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43']
500022;MTA_500022;HILLSIDE AV/212 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43']
500071;MTA_500071;HILLSIDE AV/212 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43']
500072;MTA_500072;HILLSIDE AV/211 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_X68']
500073;MTA_500073;HILLSIDE AV/209 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43']
500074;MTA_500074;HILLSIDE AV/FRANCIS LEWIS BL;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q77', 'MTA NYCT_X68']
500078;MTA_500078;HILLSIDE AV/193 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
500079;MTA_500079;HILLSIDE AV/191 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
500080;MTA_500080;HILLSIDE AV/188 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
500081;MTA_500081;HILLSIDE AV/187 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q2', 'MTA NYCT_Q3', 'MTA NYCT_Q17', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77', 'MTA NYCT_X68']
500082;MTA_500082;HILLSIDE AV/DALNY RD;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q2', 'MTA NYCT_Q3', 'MTA NYCT_Q17', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
500087;MTA_500087;HILLSIDE AV/HOMELAWN ST;MTA NYCT_Q36;['MTA NYCT_Q30', 'MTA NYCT_Q31', 'MTA NYCT_Q36', 'MTA NYCT_Q77']
500197;MTA_500197;HILLSIDE AV/EDGERTON BL;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q2', 'MTA NYCT_Q3', 'MTA NYCT_Q17', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
500939;MTA_500939;LITTLE NECK PY/87 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500940;MTA_500940;LITTLE NECK PY/86 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500941;MTA_500941;LITTLE NECK PY/85 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500942;MTA_500942;LITTLE NECK PKY/HILLSIDE AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500943;MTA_500943;LITTLE NECK PY/83 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500945;MTA_500945;LITTLE NECK PY/81 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500946;MTA_500946;LITTLE NECK PKY/80 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500947;MTA_500947;LITTLE NECK PY/75 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500948;MTA_500948;LITTLE NECK PY/74 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500949;MTA_500949;LITTLE NECK PY/73 RD;MTA NYCT_Q36;['MTA NYCT_Q36']
500950;MTA_500950;LITTLE NECK PKY/260 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
500953;MTA_500953;LITTLE NECK PY/61 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500956;MTA_500956;LITTLE NECK PY/LEEDS RD;MTA NYCT_Q36;['MTA NYCT_Q36']
500957;MTA_500957;LITTLE NECK PY/BATES RD;MTA NYCT_Q36;['MTA NYCT_Q36']
500959;MTA_500959;LITTLE NECK PY/WEST END DR;MTA NYCT_Q36;['MTA NYCT_Q36']
500960;MTA_500960;LITTLE NECK PY/NORTHERN BL;MTA NYCT_Q36;['MTA NYCT_Q36']
500961;MTA_500961;LITTLE NECK PY/43 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500962;MTA_500962;41 AV/LITTLE NECK PY;MTA NYCT_Q36;['MTA NYCT_Q36']
500963;MTA_500963;40 AV/LITTLE NECK PKY;MTA NYCT_Q36;['MTA NYCT_Q36']
500965;MTA_500965;LITTLE NECK PY/MARATHON PY;MTA NYCT_Q36;['MTA NYCT_Q36']
500967;MTA_500967;LITTLE NECK PY/WEST END DR;MTA NYCT_Q36;['MTA NYCT_Q36']
500969;MTA_500969;LITTLE NECK PY/BRATTLE AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500970;MTA_500970;LITTLE NECK PY/LEEDS RD;MTA NYCT_Q36;['MTA NYCT_Q36']
500971;MTA_500971;LITTLE NECK PKY/NASSAU BL;MTA NYCT_Q36;['MTA NYCT_Q36']
500974;MTA_500974;LITTLE NECK PY/60 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500978;MTA_500978;LITTLE NECK PKY/252 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
500979;MTA_500979;LITTLE NECK PY/73 RD;MTA NYCT_Q36;['MTA NYCT_Q36']
500980;MTA_500980;LITTLE NECK PY/74 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500981;MTA_500981;LITTLE NECK PY/SHILOH AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500982;MTA_500982;LITTLE NECK PKY/UNION TPK;MTA NYCT_Q36;['MTA NYCT_Q36']
500983;MTA_500983;LITTLE NECK PY/81 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500984;MTA_500984;LITTLE NECK PY/82 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500985;MTA_500985;LITTLE NECK PY/83 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500986;MTA_500986;LITTLE NECK PKY/HILLSIDE AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500987;MTA_500987;LITTLE NECK PY/85 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500988;MTA_500988;LITTLE NECK PY/86 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
500989;MTA_500989;LITTLE NECK PY/87 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
501414;MTA_501414;HILLSIDE AV/179 ST SUBWAY;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q2', 'MTA NYCT_Q3', 'MTA NYCT_Q17', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77', 'MTA NYCT_X68']
501908;MTA_501908;HILLSIDE AV/180 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501924;MTA_501924;212 PL/89 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
501925;MTA_501925;212 PL/90 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
501926;MTA_501926;212 PL/91 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
501927;MTA_501927;212 PL/93 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
501928;MTA_501928;212 PL/94 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
501929;MTA_501929;212 PL/JAMAICA AV;MTA NYCT_Q36;['MTA NYCT_Q36']
501930;MTA_501930;JAMAICA AV/213 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501931;MTA_501931;JAMAICA AV/214 PL;MTA NYCT_Q36;['MTA NYCT_Q36']
501932;MTA_501932;JAMAICA AV/215 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501933;MTA_501933;JAMAICA AV/216 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501936;MTA_501936;JAMAICA AV/220 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501937;MTA_501937;JAMAICA AV/222 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501938;MTA_501938;JAMAICA AV/224 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501939;MTA_501939;JAMAICA AV/240 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501940;MTA_501940;JERICHO TPKE/MASSACHUSETTS BL;MTA NYCT_Q36;['MTA NYCT_Q36']
501941;MTA_501941;JERICHO TPKE/COMMONWEALTH BL;MTA NYCT_Q36;['MTA NYCT_Q36']
501942;MTA_501942;JERICHO TPKE/PENNSYLVANIA BL;MTA NYCT_Q36;['MTA NYCT_Q36']
501945;MTA_501945;256 ST/JERICHO TPK;MTA NYCT_Q36;['MTA NYCT_Q36']
501946;MTA_501946;256 ST/JERICHO TPK;MTA NYCT_Q36;['MTA NYCT_Q36']
501947;MTA_501947;JERICHO TPK/LITTLE NECK PKY;MTA NYCT_Q36;['MTA NYCT_Q36']
501948;MTA_501948;JERICHO TPK/250 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501949;MTA_501949;JERICHO TPK/COMMONWEALTH BL;MTA NYCT_Q36;['MTA NYCT_Q36']
501950;MTA_501950;JERICHO TPKE/91 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
501951;MTA_501951;JERICHO TPKE/246 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501952;MTA_501952;JERICHO TPKE/BRADDOCK AV;MTA NYCT_Q36;['MTA NYCT_Q36']
501953;MTA_501953;JAMAICA AV/242 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501954;MTA_501954;JAMAICA AV/239 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501955;MTA_501955;JAMAICA AV/224 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501956;MTA_501956;JAMAICA AV/222 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501957;MTA_501957;JAMAICA AV/SPRINGFIELD BL;MTA NYCT_Q36;['MTA NYCT_Q36']
501958;MTA_501958;JAMAICA AV/218 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501959;MTA_501959;JAMAICA AV/216 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501960;MTA_501960;JAMAICA AV/215 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
501961;MTA_501961;JAMAICA AV/214 PL;MTA NYCT_Q36;['MTA NYCT_Q36']
501963;MTA_501963;212 ST/94 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
501964;MTA_501964;212 ST/93 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
501965;MTA_501965;212 ST/91 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
501966;MTA_501966;212 ST/90 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
501967;MTA_501967;212 ST/89 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
502115;MTA_502115;HILLSIDE AV/202 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
503058;MTA_503058;JAMAICA AV/SPRINGFIELD BL;MTA NYCT_Q36;['MTA NYCT_Q36']
503195;MTA_503195;HILLSIDE AV/172 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q2', 'MTA NYCT_Q3', 'MTA NYCT_Q17', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77', 'MTA NYCT_X68']
503214;MTA_503214;40 AV/LITTLE NECK PKY;MTA NYCT_Q36;['MTA NYCT_Q36']
503965;MTA_503965;HILLSIDE AV/210 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_X68']
503974;MTA_503974;JERICHO TPKE/246 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
503978;MTA_503978;HILLSIDE AV/199 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
503984;MTA_503984;HILLSIDE AV/168 PL;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36']
504045;MTA_504045;213 ST/92 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
504421;MTA_504421;165 ST TERM/165 ST TERM BAY 6;MTA NYCT_Q36;['MTA NYCT_Q36']
504493;MTA_504493;257 ST/JERICHO TPKE;MTA NYCT_Q36;['MTA NYCT_Q36']
504505;MTA_504505;JERICHO TPK/TULIP AV;MTA NYCT_Q36;['MTA NYCT_Q36']
504521;MTA_504521;LITTLE NECK PKY/87 DR;MTA NYCT_Q36;['MTA NYCT_Q36']
504522;MTA_504522;LITTLE NECK PY/87 RD;MTA NYCT_Q36;['MTA NYCT_Q36']
504544;MTA_504544;LITTLE NECK PY/82 AV;MTA NYCT_Q36;['MTA NYCT_Q36']
505096;MTA_505096;HILLSIDE AV/187 PL;MTA NYCT_Q36;['MTA NYCT_Q36', 'MTA NYCT_Q77']
505201;MTA_505201;HILLSIDE AV/198 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77', 'MTA NYCT_X68']
505209;MTA_505209;JERICHO TPKE/251 ST;MTA NYCT_Q36;['MTA NYCT_Q36']
505233;MTA_505233;HILLSIDE AV/AVON ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q2', 'MTA NYCT_Q3', 'MTA NYCT_Q17', 'MTA NYCT_Q36', 'MTA NYCT_Q43', 'MTA NYCT_Q76', 'MTA NYCT_Q77']
505245;MTA_505245;LITTLE NECK PY/87 TER;MTA NYCT_Q36;['MTA NYCT_Q36']
505284;MTA_505284;HILLSIDE AV/175 ST;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q2', 'MTA NYCT_Q3', 'MTA NYCT_Q17', 'MTA NYCT_Q36']
804052;MTA_804052;165 ST / 165 ST TERM;MTA NYCT_Q36;['MTA NYCT_Q1', 'MTA NYCT_Q2', 'MTA NYCT_Q3', 'MTA NYCT_Q36', 'MTA NYCT_Q76']
200237;MTA_200237;HYLAN BL/MIDLAND AV;MTA NYCT_S78;['MTA NYCT_S51', 'MTA NYCT_S78', 'MTA NYCT_S79+', 'MTA NYCT_S81']
200285;MTA_200285;BAY ST/VICTORY BL;MTA NYCT_S78;['MTA NYCT_S78']
200292;MTA_200292;VICTORY BL/BAY ST;MTA NYCT_S78;['MTA NYCT_S78']
200367;MTA_200367;HYLAN BL/OSBORNE AV;MTA NYCT_S78;['MTA NYCT_S54', 'MTA NYCT_S78']
200479;MTA_200479;HYLAN BL/WINCHESTER AV;MTA NYCT_S78;['MTA NYCT_S54', 'MTA NYCT_S78', 'MTA NYCT_S79+']
200480;MTA_200480;HYLAN BL/LITTLEFIELD AV;MTA NYCT_S78;['MTA NYCT_S54', 'MTA NYCT_S78']
200652;MTA_200652;CLOVE RD/MILFORD DR;MTA NYCT_S78;['MTA NYCT_S53', 'MTA NYCT_S78']
200660;MTA_200660;HYLAN BL/NORWAY AV;MTA NYCT_S78;['MTA NYCT_S53', 'MTA NYCT_S78', 'MTA NYCT_S79+']
200661;MTA_200661;HYLAN BL/LAMPORT BL;MTA NYCT_S78;['MTA NYCT_S53', 'MTA NYCT_S78']
200662;MTA_200662;HYLAN BL/KRAMER ST;MTA NYCT_S78;['MTA NYCT_S53', 'MTA NYCT_S78']
200663;MTA_200663;HYLAN BL/LINWOOD AV;MTA NYCT_S78;['MTA NYCT_S53', 'MTA NYCT_S78']
200664;MTA_200664;HYLAN BL/SAND LA;MTA NYCT_S78;['MTA NYCT_S53', 'MTA NYCT_S78']
200695;MTA_200695;SAND LA/HYLAN BL;MTA NYCT_S78;['MTA NYCT_S52', 'MTA NYCT_S53', 'MTA NYCT_S78']
200696;MTA_200696;HYLAN BL/FINGERBOARD RD;MTA NYCT_S78;['MTA NYCT_S78']
200697;MTA_200697;HYLAN BL/BIONIA AV;MTA NYCT_S78;['MTA NYCT_S53', 'MTA NYCT_S78']
200698;MTA_200698;HYLAN BL/STEUBEN ST;MTA NYCT_S78;['MTA NYCT_S53', 'MTA NYCT_S78']
200699;MTA_200699;HYLAN BL/ALLENDALE RD;MTA NYCT_S78;['MTA NYCT_S78']
200966;MTA_200966;MAIN ST/AMBOY RD;MTA NYCT_S78;['MTA NYCT_S78']
200967;MTA_200967;MAIN ST/HYLAN BL;MTA NYCT_S78;['MTA NYCT_S59', 'MTA NYCT_S78']
200969;MTA_200969;HYLAN BL/YETMAN AV;MTA NYCT_S78;['MTA NYCT_S59', 'MTA NYCT_S78']
200971;MTA_200971;HYLAN BL/JOLINE AV;MTA NYCT_S78;['MTA NYCT_S59', 'MTA NYCT_S78']
200973;MTA_200973;HYLAN BL/PAGE AV;MTA NYCT_S78;['MTA NYCT_S59', 'MTA NYCT_S78']
200974;MTA_200974;HYLAN BL/RICHARD AV;MTA NYCT_S78;['MTA NYCT_S59', 'MTA NYCT_S78']
200977;MTA_200977;HYLAN BL/SHARROTT AV;MTA NYCT_S78;['MTA NYCT_S59', 'MTA NYCT_S78']
200980;MTA_200980;HYLAN BL/INEZ ST;MTA NYCT_S78;['MTA NYCT_S59', 'MTA NYCT_S78']
200982;MTA_200982;HYLAN BL/CORNELIA AV;MTA NYCT_S78;['MTA NYCT_S55', 'MTA NYCT_S56', 'MTA NYCT_S59', 'MTA NYCT_S78']
200984;MTA_200984;HYLAN BL/HUGUENOT AV;MTA NYCT_S78;['MTA NYCT_S78']
200985;MTA_200985;HYLAN BL/ARBUTUS AV;MTA NYCT_S78;['MTA NYCT_S59', 'MTA NYCT_S78']
200987;MTA_200987;HYLAN BL/POILLON AV;MTA NYCT_S78;['MTA NYCT_S59', 'MTA NYCT_S78', 'MTA NYCT_SIM23']
200988;MTA_200988;HYLAN BL/DOLE ST;MTA NYCT_S78;['MTA NYCT_S59', 'MTA NYCT_S78']
200990;MTA_200990;HYLAN BL/LIPSETT AV;MTA NYCT_S78;['MTA NYCT_S59', 'MTA NYCT_S78']
